Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
2c5faff5-eea6-4872-88ae-2f30ccdb6e44,"2020-06-13, 04:52:38 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
301615fa-904b-4b65-b4aa-b3a8abf1351d,"2020-06-13, 04:52:38 PM",CloudTrail,DescribeEventAggregates,,,,us-east-1,AccessDenied,78.61.164.62
46cb5947-38f6-4bf1-ae45-847ff7118133,"2020-06-13, 04:52:38 PM",CloudTrail,DescribeTrails,,,,us-east-1,,78.61.164.62
e6cf6796-f2b6-4103-82e2-5bb9ba661ebb,"2020-06-13, 04:52:38 PM",CloudTrail,DescribeOrganization,,,,us-east-1,AccessDenied,78.61.164.62
648abde6-2d75-42b8-87d7-99398c61addd,"2020-06-13, 04:52:35 PM",CloudTrail,DescribeTrails,,,,us-east-1,,78.61.164.62
c0776d9d-89d0-4f55-a011-98de410aab5b,"2020-06-13, 04:52:35 PM",CloudTrail,ListBuckets,,,,us-east-1,,78.61.164.62
25f693bd-0005-4ca0-a3ea-8407d953ea75,"2020-06-13, 04:52:22 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
61607d98-ae67-472d-af5c-45d4c5177901,"2020-06-13, 04:52:22 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
81ed9e35-5cc4-4d55-b73f-ab9cd09f1c95,"2020-06-13, 04:52:22 PM",CloudTrail,DescribeEventAggregates,,,,us-east-1,AccessDenied,78.61.164.62
a85a24ca-8046-461d-aa38-d70490bba3fe,"2020-06-13, 04:52:22 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
11fe690d-c7f0-42e9-8b35-3b98d60d8745,"2020-06-13, 04:52:19 PM",CloudTrail,ListBuckets,,,,us-east-1,,78.61.164.62
a68a3ee0-d2d1-491f-a290-4e265bb3a489,"2020-06-13, 04:52:19 PM",CloudTrail,DescribeTrails,,,,us-east-1,,78.61.164.62
65b7b2f5-cf0d-4be4-83bb-521d3c251ed0,"2020-06-13, 04:52:02 PM",CloudTrail,DescribeEventAggregates,,,,us-east-1,AccessDenied,78.61.164.62
4cb5fea1-fd0f-46a2-a44b-32509111335f,"2020-06-13, 04:51:57 PM",CloudTrail,DescribeEventAggregates,,,,us-east-1,AccessDenied,78.61.164.62
be5325f8-7530-4ba4-b7dc-e06e518e58ca,"2020-06-13, 04:51:52 PM",CloudTrail,ConsoleLogin,,,,us-east-1,,78.61.164.62
90e7c842-c703-4868-9ddd-1f54577c2b42,"2020-06-13, 04:49:15 PM",Accountant,DescribeOrganization,,,,us-east-1,AccessDenied,78.61.164.62
4ab8c3ed-0c74-41f2-938a-7c23987670f0,"2020-06-13, 04:49:14 PM",Accountant,DescribeEventAggregates,,,,us-east-1,AccessDenied,78.61.164.62
06974adf-20f1-4cb4-8127-c230c5c86c64,"2020-06-13, 04:48:08 PM",root,DescribeEventAggregates,,,,us-east-1,,78.61.164.62
3158c961-a631-4ba5-921e-fa887e8aa789,"2020-06-13, 04:46:49 PM",Accountant,DescribeOrganization,,,,us-east-1,AccessDenied,78.61.164.62
e2052424-bd5d-4092-8d15-03d1cad824a8,"2020-06-13, 04:46:49 PM",Accountant,ListFunctions20150331,,,,us-east-1,AccessDenied,78.61.164.62
431b64fb-0f35-4e15-a42c-a24f5a1e67f7,"2020-06-13, 04:46:10 PM",Accountant,DescribeEventAggregates,,,,us-east-1,AccessDenied,78.61.164.62
